,Product_ID,Source,Sales_Agent,Location,Delivery_Mode,Status
913,15.0,2,10,1,4,4
914,18.0,2,1,10,4,9
915,1.0,2,8,1,0,2
916,15.0,2,10,10,4,7
917,15.0,2,4,10,4,3
918,10.0,2,1,2,4,4
919,10.0,14,8,11,4,2
920,19.0,14,4,6,0,7
921,18.0,10,1,1,0,9
922,18.0,2,1,1,4,0
923,9.0,2,1,2,4,9
924,19.0,14,4,3,0,4
925,19.0,14,1,1,0,3
926,15.0,2,8,10,4,7
927,15.0,2,10,10,4,4
928,27.0,14,1,10,0,4
929,15.0,2,8,10,4,3
930,15.0,2,1,10,4,7
931,9.0,14,10,2,0,9
932,27.0,10,5,1,0,6
933,18.0,13,6,11,2,9
934,18.0,12,5,10,2,9
935,18.0,10,5,1,2,9
936,18.0,10,8,1,0,2
937,15.0,2,1,10,4,6
938,15.0,2,10,10,4,7
939,15.0,2,4,10,4,3
940,19.0,2,1,10,4,1
941,27.0,16,4,10,0,7
942,15.0,2,4,10,4,4
943,15.0,2,8,10,4,7
944,18.0,12,4,10,2,7
945,19.0,16,5,15,2,9
946,18.0,10,5,2,0,7
947,27.0,24,8,2,0,3
948,18.0,24,4,1,0,0
949,18.0,24,5,1,0,9
950,27.0,24,5,2,2,5
951,18.0,24,5,10,2,2
952,5.0,24,5,10,2,4
953,9.0,2,5,9,0,4
954,27.0,24,5,1,2,0
955,18.0,2,5,1,0,2
956,18.0,24,5,9,2,2
957,18.0,24,5,3,2,2
958,19.0,24,4,10,2,7
959,5.0,14,5,3,2,4
960,18.0,2,4,2,0,1
961,27.0,14,4,6,2,7
962,27.0,2,5,6,2,9
963,27.0,16,4,1,0,4
964,9.0,14,5,1,0,9
965,19.0,2,5,1,4,9
966,19.0,14,5,14,2,7
967,19.0,14,4,11,2,3
968,19.0,2,5,10,4,9
969,10.0,2,5,3,1,1
970,25.0,14,5,10,2,7
971,18.0,16,4,14,2,7
972,10.0,16,5,9,2,4
973,9.0,4,4,1,3,0
974,18.0,2,5,1,0,9
975,19.0,14,4,2,0,6
976,18.0,10,5,2,0,2
977,9.0,2,4,1,3,0
978,27.0,16,4,2,0,4
979,9.0,16,5,12,2,0
980,5.0,24,4,1,2,2
981,27.0,24,4,10,0,7
982,9.0,24,5,10,0,3
983,18.0,2,4,2,0,1
984,19.0,4,10,1,0,0
985,19.0,12,5,11,2,7
986,18.0,24,4,10,2,2
987,20.0,14,1,0,2,4
988,12.0,14,1,7,4,4
989,26.0,14,4,2,4,4
990,19.0,14,5,10,0,2
991,18.0,14,10,1,0,0
992,27.0,10,1,6,4,7
993,19.0,14,10,1,2,0
994,9.0,24,5,10,0,2
995,9.0,2,10,9,0,4
996,19.0,24,1,9,2,9
997,18.0,2,4,2,0,9
998,19.0,2,1,1,4,0
999,9.0,2,4,3,2,9
1000,19.0,2,1,15,4,9
1001,9.0,2,10,2,0,2
1002,19.0,2,5,9,0,6
1003,15.0,2,4,10,4,3
1004,18.0,2,5,2,0,9
1005,27.0,2,10,6,4,6
1006,15.0,2,1,10,4,9
1007,15.0,2,4,10,4,3
1008,26.0,2,3,2,0,9
1009,15.0,2,4,10,4,3
1010,18.0,24,10,2,2,2
1011,5.0,24,4,10,2,3
1012,10.0,24,10,1,4,9
1013,19.0,14,8,10,4,2
1014,5.0,2,5,1,4,3
1015,19.0,14,4,3,4,4
1016,9.0,14,5,3,4,2
1017,19.0,14,10,1,0,7
1018,18.0,14,1,10,4,9
1019,18.0,14,10,1,0,2
1020,19.0,14,4,10,0,3
1021,9.0,14,10,1,0,2
1022,18.0,10,5,2,4,1
1023,9.0,14,1,2,2,4
1024,19.0,14,10,10,0,7
1025,18.0,12,10,1,0,2
1026,19.0,2,10,2,0,2
1027,9.0,24,8,1,0,3
1028,18.0,24,4,1,0,1
1029,1.0,2,10,1,0,4
1030,12.0,24,1,1,4,9
1031,18.0,24,5,10,0,1
1032,19.0,16,8,0,0,2
1033,19.0,14,5,2,2,9
1034,5.0,16,1,1,2,9
1035,15.0,2,4,10,4,4
1036,5.0,2,10,1,0,9
1037,15.0,2,8,10,4,7
1038,15.0,2,1,10,4,6
1039,1.0,16,10,1,0,3
1040,19.0,16,3,3,2,5
1041,27.0,24,8,2,2,7
1042,16.0,24,9,10,2,3
1043,5.0,24,9,10,2,4
1044,12.0,2,8,2,0,4
1045,9.0,16,10,7,0,2
1046,19.0,16,4,0,2,9
1047,19.0,16,8,1,0,6
1048,19.0,16,10,2,2,7
1049,19.0,16,5,10,2,4
1050,19.0,4,10,2,0,2
1051,11.0,16,10,10,2,7
1052,18.0,16,9,1,0,4
1053,18.0,16,5,10,2,2
1054,27.0,16,4,2,2,9
1055,23.0,16,1,13,2,3
1056,20.0,15,8,14,2,2
1057,19.0,12,3,9,2,1
1058,9.0,16,5,6,2,2
1059,2.0,16,4,9,2,6
1060,18.0,24,8,1,0,7
1061,27.0,2,9,1,0,4
1062,18.0,2,4,2,0,6
1063,18.0,2,10,2,0,9
1064,9.0,2,4,1,0,6
1065,18.0,14,1,1,0,0
1066,15.0,2,3,10,4,3
1067,15.0,2,4,10,4,3
1068,15.0,2,5,10,4,3
1069,15.0,2,10,10,4,7
1070,15.0,2,8,10,4,7
1071,15.0,2,9,10,4,3
1072,9.0,2,9,6,2,1
1073,9.0,14,10,1,2,2
1074,5.0,2,9,1,0,3
1075,15.0,2,1,10,4,4
1076,9.0,2,10,2,4,2
1077,15.0,2,10,10,4,7
1078,15.0,2,5,10,4,3
1079,20.0,2,5,9,4,2
1080,15.0,2,1,10,4,3
1081,15.0,2,9,10,4,3
1082,19.0,2,9,1,0,6
1083,10.0,24,3,10,2,1
1084,19.0,24,4,10,2,9
1085,19.0,24,5,13,2,2
1086,19.0,14,8,1,0,0
1087,5.0,24,1,6,2,9
1088,27.0,24,8,6,2,6
1089,10.0,24,10,10,2,4
1090,27.0,14,10,6,0,2
1091,18.0,14,5,1,2,0
1092,19.0,14,5,9,2,0
1093,18.0,2,9,1,0,10
1094,9.0,14,4,10,2,4
1095,9.0,2,10,2,0,2
1096,9.0,14,1,1,0,9
1097,9.0,12,5,9,2,2
1098,27.0,24,10,2,2,7
1099,9.0,2,5,9,2,2
1100,15.0,2,6,3,0,9
1101,27.0,14,9,1,0,10
1102,10.0,2,9,6,1,4
1103,27.0,14,3,2,2,3
1104,18.0,14,1,10,2,9
1105,15.0,13,10,9,2,3
1106,5.0,24,10,10,2,2
1107,18.0,2,9,2,0,4
1108,18.0,14,8,10,2,7
1110,18.0,24,4,9,2,1
1111,27.0,14,5,7,2,2
1112,19.0,10,10,9,2,3
1113,19.0,10,3,9,2,1
1114,19.0,14,5,11,2,7
1115,18.0,2,3,2,0,6
1116,19.0,10,4,10,2,3
1117,18.0,14,1,2,0,9
1118,15.0,2,8,10,4,2
1119,27.0,10,9,2,2,4
1120,19.0,2,9,6,2,6
1121,15.0,2,8,10,4,3
1122,19.0,2,8,6,3,1
1123,15.0,2,5,10,4,3
1124,9.0,2,1,9,4,1
1125,15.0,2,3,10,4,3
1126,15.0,2,8,10,4,4
1127,5.0,14,10,10,2,4
1128,9.0,14,1,10,2,3
1129,5.0,14,8,10,2,2
1130,19.0,24,5,1,0,9
1131,18.0,24,1,2,0,9
1132,27.0,14,8,1,2,3
1133,18.0,24,4,6,2,4
1134,19.0,14,4,10,2,9
1135,27.0,2,8,6,0,7
1136,9.0,2,8,9,2,2
1137,9.0,2,1,1,4,9
1138,18.0,10,8,10,2,7
1139,19.0,14,8,10,2,3
1140,10.0,14,5,11,2,7
1141,27.0,24,8,1,0,7
1142,18.0,14,4,10,2,7
1143,19.0,12,3,10,2,3
1144,19.0,12,5,1,2,3
1145,18.0,10,1,10,2,6
1146,18.0,12,4,10,2,4
1147,27.0,14,8,2,0,2
1148,10.0,24,1,3,2,1
1149,15.0,2,3,10,4,3
1150,19.0,14,8,1,0,0
1151,27.0,10,8,1,0,7
1152,27.0,12,5,10,2,2
1153,19.0,14,1,0,2,0
1154,19.0,12,4,2,2,6
1155,18.0,24,5,6,2,2
1156,15.0,2,9,10,4,4
1157,15.0,2,4,10,4,3
1158,15.0,2,3,10,4,3
1159,15.0,2,10,10,4,6
1160,15.0,2,10,10,4,2
1161,27.0,2,8,6,0,2
1162,15.0,2,8,10,4,3
1163,27.0,24,1,1,0,9
1164,19.0,14,10,3,2,9
1165,19.0,14,1,9,2,9
1166,18.0,24,4,1,0,7
1167,18.0,24,1,3,2,1
1168,18.0,24,8,2,2,7
1169,19.0,24,3,9,2,1
1170,9.0,14,4,1,0,4
1171,9.0,14,8,1,0,2
1172,18.0,10,1,1,2,1
1173,19.0,24,8,2,2,0
1174,1.0,14,10,10,2,7
1175,9.0,14,4,10,2,2
1176,19.0,14,8,10,2,3
1177,18.0,2,10,2,0,2
1178,2.0,14,1,10,2,7
1179,18.0,24,5,6,2,2
1180,18.0,14,5,2,2,7
1181,27.0,14,1,6,2,4
1182,19.0,2,10,1,0,9
1183,19.0,14,8,3,2,7
1184,18.0,24,1,13,2,1
1185,9.0,14,4,10,2,6
1186,18.0,14,5,2,0,9
1187,15.0,24,3,10,2,7
1188,18.0,14,5,10,2,4
1189,19.0,24,4,10,2,9
1190,9.0,24,6,6,2,1
1191,18.0,10,1,1,2,7
1192,18.0,14,6,10,2,6
1193,27.0,8,10,1,0,9
1194,19.0,14,10,6,2,7
1195,27.0,14,10,10,2,7
1196,9.0,14,8,10,3,2
1197,19.0,4,1,16,4,0
1198,9.0,2,10,6,0,2
1199,27.0,10,6,1,0,6
1200,10.0,14,8,6,2,2
1201,19.0,10,4,6,2,7
1202,18.0,14,1,2,2,9
1203,15.0,2,5,10,4,1
1204,15.0,2,10,10,4,7
1205,15.0,2,3,10,4,3
1206,15.0,2,8,10,4,7
1207,18.0,14,5,1,0,4
1208,15.0,2,3,10,4,3
1209,9.0,14,6,2,2,3
1210,10.0,14,4,10,2,4
1211,18.0,24,4,2,0,6
1212,18.0,24,5,10,2,3
1213,27.0,24,8,1,2,7
1214,9.0,14,6,10,2,1
1215,5.0,24,1,1,0,4
1216,9.0,24,10,10,2,9
1217,19.0,24,3,10,2,3
1218,18.0,14,4,2,2,6
1219,9.0,2,8,1,0,6
1220,18.0,24,8,11,2,7
1221,27.0,14,4,6,2,6
1222,18.0,2,10,9,0,0
1223,18.0,2,10,1,0,2
1224,9.0,2,6,6,0,1
1225,27.0,2,10,1,0,2
1226,18.0,14,6,10,2,9
1227,18.0,14,10,10,2,2
1228,18.0,14,8,2,0,2
1229,27.0,14,5,1,0,0
1230,19.0,24,1,6,2,6
1231,9.0,2,6,1,0,9
1232,19.0,14,4,2,2,3
1233,27.0,4,1,6,4,0
1234,15.0,2,10,10,4,4
1235,15.0,2,5,10,4,3
1236,15.0,2,3,10,4,3
1237,5.0,2,6,1,0,2
1238,18.0,2,10,1,0,2
1239,18.0,10,5,2,0,9
1240,9.0,2,4,1,4,3
1241,5.0,2,10,1,4,7
1242,15.0,2,6,10,4,3
1243,15.0,2,6,10,4,7
1244,15.0,2,10,1,4,3
1245,19.0,24,8,1,0,2
1246,18.0,24,10,10,2,3
1247,18.0,24,10,1,0,9
1248,18.0,24,8,10,2,4
1249,18.0,24,6,1,2,4
1250,9.0,14,5,3,2,5
1251,20.0,2,8,1,4,0
1252,9.0,2,6,13,0,9
1253,5.0,24,10,2,2,2
1254,27.0,24,1,6,2,9
1255,18.0,14,8,1,0,3
1256,9.0,24,6,2,2,1
1257,10.0,14,3,1,0,0
1258,10.0,2,10,1,0,0
1259,5.0,14,10,1,0,2
1260,9.0,14,5,10,2,2
1261,9.0,14,6,1,0,9
1262,9.0,14,10,1,2,0
1263,18.0,2,10,3,0,6
1264,27.0,2,6,2,0,5
1265,9.0,14,1,1,2,9
1266,19.0,14,8,2,2,2
1267,18.0,2,10,1,0,3
1268,27.0,2,6,2,0,3
1269,15.0,2,5,10,4,1
1270,15.0,2,9,10,4,7
1271,15.0,2,3,10,4,3
1272,15.0,2,6,10,4,4
1273,5.0,2,10,1,0,7
1274,18.0,14,6,3,2,9
1275,18.0,2,10,2,4,9
1276,15.0,2,10,10,4,3
1277,15.0,2,1,10,4,9
1278,15.0,2,5,10,4,3
1279,18.0,24,3,10,2,3
1280,18.0,14,5,1,0,9
1281,9.0,24,4,9,2,2
1282,18.0,2,10,1,0,2
1283,18.0,2,6,2,0,9
1284,15.0,2,4,10,4,3
1285,9.0,4,4,1,0,2
1286,9.0,2,10,3,0,2
1287,19.0,14,10,10,4,7
1288,1.0,14,6,9,4,7
1289,18.0,24,1,1,4,9
1290,18.0,2,10,1,0,2
1291,25.0,10,8,1,4,7
1292,18.0,14,5,1,0,1
1293,18.0,2,10,1,4,2
1294,9.0,12,1,2,4,4
1295,18.0,2,1,2,4,9
1296,19.0,24,5,10,2,4
1297,9.0,2,6,1,0,4
1298,5.0,14,4,9,4,1
1299,18.0,12,8,3,2,7
1300,15.0,2,3,10,4,3
1301,15.0,2,5,10,4,3
1302,15.0,2,1,10,4,4
1303,9.0,2,6,3,0,1
1304,15.0,2,4,10,4,3
1305,9.0,7,4,1,0,0
1306,15.0,2,8,10,4,3
1307,9.0,7,4,1,0,0
1308,22.0,2,3,10,4,3
1309,19.0,14,8,1,0,3
1310,15.0,2,1,10,4,3
1311,15.0,2,4,10,4,1
1312,18.0,2,6,3,2,1
1313,18.0,2,5,1,0,9
1314,25.0,14,10,10,4,9
1315,18.0,10,4,16,4,3
1316,15.0,2,6,10,4,3
1317,9.0,2,1,6,4,4
1318,18.0,2,3,1,0,6
1319,1.0,14,4,1,0,2
1320,19.0,2,1,1,4,9
1321,18.0,12,5,10,4,2
1322,27.0,24,5,10,4,4
1323,5.0,24,4,9,4,4
1324,18.0,24,8,2,0,0
1325,18.0,24,6,14,0,9
1326,27.0,24,1,6,4,0
1327,18.0,10,5,2,0,7
1328,5.0,24,3,1,4,3
1329,18.0,14,10,1,0,2
1330,27.0,14,8,6,4,7
1331,18.0,10,4,14,4,6
1332,18.0,14,1,1,0,4
1333,18.0,14,5,9,4,2
1334,18.0,10,4,1,4,4
1335,18.0,12,1,10,2,9
1336,27.0,10,8,6,4,4
1337,1.0,14,4,2,4,7
1338,19.0,13,8,9,2,6
1339,12.0,14,10,7,4,9
1340,18.0,24,10,6,4,4
1341,9.0,24,1,1,4,9
1342,18.0,14,10,2,0,2
1343,5.0,24,8,1,0,6
1344,18.0,14,5,6,0,2
1345,8.0,24,6,10,0,4
1346,18.0,14,10,2,0,7
1347,9.0,14,5,10,2,4
1348,20.0,14,4,10,2,2
1349,18.0,2,3,1,0,0
1350,27.0,10,8,6,2,7
1351,18.0,2,1,1,4,9
1352,19.0,2,4,1,2,9
1353,5.0,14,3,10,2,3
1354,19.0,24,6,10,2,3
1355,18.0,14,4,10,2,9
1356,19.0,14,5,13,2,2
1357,18.0,2,5,1,0,3
1358,18.0,12,8,3,2,3
1359,18.0,2,4,1,3,3
1360,15.0,2,8,10,4,3
1361,15.0,2,4,10,4,4
1362,9.0,2,8,6,4,3
1363,15.0,2,1,10,4,9
1364,15.0,2,6,10,4,3
1365,15.0,2,8,10,4,3
1366,27.0,12,10,10,2,2
1367,18.0,2,1,6,0,1
1368,27.0,2,1,2,4,4
1369,9.0,2,4,2,4,1
1370,15.0,2,5,10,4,3
1371,9.0,2,1,3,4,4
1372,18.0,2,1,2,4,9
1373,15.0,2,6,10,4,3
1374,15.0,2,8,10,4,3
1375,27.0,2,10,6,0,4
1376,9.0,2,4,1,4,9
1377,18.0,10,4,1,2,3
1378,18.0,14,1,1,0,4
1379,19.0,2,5,10,4,2
1380,18.0,10,6,10,2,6
1381,19.0,24,4,3,2,1
1382,15.0,24,5,10,2,1
1383,20.0,7,4,10,2,0
1384,18.0,2,5,1,0,0
1385,18.0,13,8,10,2,2
1386,19.0,24,8,9,2,9
1387,18.0,14,5,11,4,4
1388,9.0,24,10,10,2,4
1389,18.0,2,1,16,4,9
1390,18.0,12,10,10,2,4
1391,19.0,24,8,2,2,2
1392,15.0,24,1,10,2,6
1393,18.0,24,5,1,4,9
1394,18.0,24,6,10,2,3
1395,15.0,24,3,9,2,3
1396,19.0,24,1,3,2,4
1397,18.0,2,5,1,0,2
1398,18.0,2,3,1,0,0
1399,19.0,14,6,10,2,7
1400,18.0,2,10,1,0,0
1401,5.0,14,1,10,2,4
1402,18.0,2,8,2,4,2
1403,10.0,7,4,1,0,0
1404,9.0,2,10,2,0,4
1405,20.0,2,1,1,4,0
1406,20.0,2,5,6,2,7
1407,19.0,2,5,3,2,2
1408,18.0,14,10,10,2,7
1409,9.0,14,8,10,2,3
1410,10.0,14,1,1,2,9
1411,9.0,14,6,1,0,7
1412,9.0,12,5,2,2,6
1413,20.0,14,8,10,2,2
1414,18.0,14,10,10,2,7
1415,9.0,14,3,11,2,1
1416,15.0,24,4,10,2,3
1417,19.0,2,3,10,2,0
1418,18.0,2,3,1,0,6
1419,27.0,24,6,10,2,1
1420,9.0,12,8,6,2,7
1421,5.0,24,5,1,2,9
1422,19.0,2,4,1,2,6
1423,15.0,2,8,10,4,7
1424,15.0,2,10,10,4,3
1425,18.0,24,10,10,2,3
1426,18.0,24,1,10,2,4
1427,27.0,24,6,1,0,6
1428,20.0,24,3,1,2,0
1429,19.0,24,1,10,2,0
1430,18.0,24,5,1,0,2
1431,5.0,14,1,2,2,4
1432,27.0,14,10,1,2,2
1433,18.0,24,4,2,2,0
1434,9.0,10,4,3,2,6
1435,18.0,2,5,1,0,9
1436,15.0,24,1,10,2,7
1437,18.0,24,10,1,0,2
1438,19.0,4,5,1,0,9
1439,27.0,14,4,1,0,0
1440,19.0,14,8,7,2,3
1441,19.0,12,6,1,0,7
1442,9.0,14,10,10,2,7
1443,25.0,12,1,1,0,7
1444,20.0,2,4,1,0,9
1445,18.0,2,5,10,4,9
1446,20.0,14,6,9,2,1
1447,9.0,14,1,1,2,6
1448,9.0,2,10,1,0,2
1449,19.0,14,8,10,0,6
1450,18.0,24,8,10,2,7
1451,9.0,4,10,1,0,3
1452,18.0,2,10,9,2,9
1453,19.0,14,10,1,0,0
1454,18.0,2,10,1,0,2
1455,27.0,14,5,1,0,7
1456,19.0,4,1,13,4,9
1457,18.0,2,6,1,0,0
1458,26.0,2,5,2,4,2
1459,15.0,24,10,10,2,7
1460,15.0,2,8,10,4,7
1461,5.0,24,8,11,2,7
1462,19.0,13,1,9,2,4
1463,15.0,2,5,10,4,3
1464,19.0,2,4,3,4,1
1465,15.0,2,6,1,4,3
1466,9.0,14,4,1,0,0
1467,18.0,24,5,10,2,2
1468,9.0,2,8,10,2,9
1469,9.0,14,1,10,2,9
1470,18.0,2,4,1,0,7
1471,3.0,24,10,10,2,6
1472,5.0,24,6,9,2,9
1473,10.0,14,4,10,2,7
1474,10.0,2,10,1,0,2
1475,9.0,2,4,1,0,3
1476,27.0,24,3,1,0,3
1477,27.0,14,6,6,2,9
1478,15.0,24,4,10,2,3
1479,9.0,24,5,6,2,5
1480,18.0,2,3,6,0,0
1481,19.0,14,5,1,0,0
1482,19.0,2,3,1,0,6
1483,26.0,14,10,1,0,2
1484,19.0,24,1,11,2,6
1485,15.0,2,4,10,4,3
1486,15.0,24,6,10,2,7
1487,15.0,2,3,10,4,3
1488,1.0,2,6,6,0,1
1489,27.0,2,8,1,0,9
1491,5.0,24,4,1,2,7
1492,9.0,14,4,10,2,1
1493,15.0,2,4,10,4,1
1494,15.0,2,5,10,4,3
1495,15.0,2,4,10,4,4
1496,9.0,2,5,6,4,0
1497,18.0,14,8,10,2,2
1498,18.0,14,10,1,2,2
1499,18.0,14,1,10,2,7
1500,1.0,2,8,1,0,2
1501,19.0,14,6,10,2,0
1502,18.0,24,10,10,2,4
1503,15.0,24,8,10,2,4
1504,27.0,24,1,10,2,9
1505,19.0,24,5,3,2,2
1506,15.0,24,4,10,2,3
1507,18.0,14,5,10,2,9
1508,27.0,24,1,11,2,6
1509,18.0,14,8,10,2,2
1510,15.0,14,3,10,2,3
1511,9.0,14,1,10,2,9
1512,19.0,12,5,1,2,2
1513,27.0,12,6,9,2,6
1514,27.0,14,8,1,0,6
1515,19.0,2,5,1,0,4
1516,19.0,2,5,2,2,9
1517,19.0,14,3,9,2,1
1518,9.0,2,4,2,2,4
1519,18.0,12,5,1,2,9
1520,18.0,14,4,1,0,7
1521,9.0,24,6,6,2,1
1522,20.0,2,10,1,0,0
1523,19.0,14,10,6,2,0
1524,5.0,24,1,10,2,4
1525,19.0,14,3,2,2,1
1526,9.0,14,4,9,2,3
1527,18.0,14,6,6,2,1
1528,15.0,2,10,10,4,2
1529,19.0,24,4,10,2,9
1530,18.0,2,3,1,4,6
1531,18.0,2,5,10,4,6
1532,18.0,2,1,1,4,4
1533,5.0,2,6,1,4,3
1534,15.0,2,8,10,4,3
1535,15.0,2,4,10,4,3
1536,15.0,2,3,9,4,3
1537,27.0,2,10,6,2,6
1538,15.0,2,5,10,4,1
1539,9.0,2,10,9,0,9
1540,9.0,2,5,1,4,4
1541,19.0,14,8,6,2,2
1542,15.0,2,5,10,4,3
1543,15.0,2,10,10,4,3
1544,18.0,14,5,2,0,0
1545,15.0,2,4,10,4,3
1546,15.0,2,1,10,4,4
1547,15.0,2,6,10,4,7
1548,15.0,2,5,10,4,3
1549,15.0,24,4,10,2,3
1550,18.0,14,4,9,2,2
1551,15.0,24,10,2,2,2
1552,9.0,24,6,10,2,3
1553,5.0,24,6,10,2,9
1554,9.0,24,1,10,2,4
1555,9.0,14,8,10,2,9
1556,19.0,24,6,10,2,9
1557,18.0,24,1,1,2,9
1558,18.0,14,1,10,2,7
1559,27.0,24,8,6,2,1
1560,27.0,2,3,1,0,3
1561,9.0,24,6,6,2,9
1562,5.0,24,6,6,2,9
1563,18.0,14,1,3,2,9
1564,1.0,14,10,10,2,7
1565,18.0,24,4,10,2,0
1566,5.0,14,3,10,2,1
1567,27.0,2,1,1,4,7
1568,27.0,14,6,1,0,9
1569,15.0,2,3,9,0,3
1570,19.0,24,8,9,2,7
1571,5.0,2,3,1,0,1
1572,5.0,10,4,1,2,4
1573,18.0,2,1,3,2,7
1574,5.0,14,8,0,2,4
1575,18.0,14,10,1,2,7
1576,18.0,14,4,10,2,4
1577,18.0,2,10,2,0,2
1578,18.0,2,10,2,0,6
1579,18.0,10,5,10,2,4
1580,15.0,2,1,10,4,3
1581,15.0,2,6,10,4,3
1582,19.0,2,10,1,0,2
1583,27.0,14,4,2,2,3
1584,27.0,2,5,2,4,3
1585,20.0,2,5,10,2,2
1586,27.0,2,6,1,0,3
1587,18.0,2,10,2,4,2
1588,18.0,14,5,2,0,9
1589,27.0,2,10,2,0,2
1590,9.0,24,10,1,0,2
1591,15.0,10,8,10,2,4
1592,18.0,14,10,2,0,2
1593,26.0,24,1,1,2,1
1594,5.0,24,10,1,0,2
1595,19.0,2,10,1,0,9
1596,18.0,24,6,10,2,7
1597,27.0,24,10,1,0,0
1598,19.0,24,1,6,2,5
1599,9.0,24,5,6,2,2
1600,15.0,14,6,10,2,3
1601,5.0,24,1,1,0,7
1602,9.0,2,5,2,2,1
1603,18.0,14,3,1,2,0
1604,9.0,12,8,10,2,6
1605,18.0,24,6,2,0,5
1606,15.0,24,8,10,2,2
1607,10.0,14,10,2,2,2
1608,19.0,14,1,11,2,9
1609,27.0,2,5,2,2,4
1610,15.0,14,8,10,2,7
1611,9.0,2,5,1,0,0
1612,18.0,2,5,1,0,9
1613,20.0,14,4,10,2,2
1614,25.0,14,10,10,2,7
1615,18.0,10,6,6,2,7
1616,9.0,14,5,2,2,2
1617,5.0,14,1,1,0,7
1618,18.0,10,1,10,2,9
1619,19.0,2,5,1,0,9
1620,15.0,24,3,10,2,3
1621,1.0,2,6,1,0,9
1622,10.0,14,8,1,0,4
1623,15.0,24,8,10,2,6
1624,18.0,2,6,1,0,9
1625,27.0,2,4,1,0,7
1626,27.0,14,6,10,2,4
1627,27.0,2,6,1,0,3
1628,9.0,2,6,1,0,4
1629,27.0,10,4,10,2,7
1630,18.0,14,5,1,0,6
1631,15.0,2,1,10,4,7
1632,15.0,2,1,10,4,3
1633,15.0,2,5,10,4,3
1634,15.0,2,10,10,4,7
1635,15.0,2,10,10,4,1
1636,9.0,14,5,10,2,7
1637,15.0,2,1,10,4,7
1638,15.0,2,5,10,4,3
1639,15.0,2,10,10,4,3
1640,15.0,2,3,10,4,3
1641,9.0,2,6,14,2,9
1642,15.0,2,10,10,4,7
1643,15.0,2,8,10,4,7
1644,15.0,2,6,10,4,5
1645,19.0,2,1,1,4,1
1646,19.0,14,5,9,2,7
1647,9.0,24,6,1,0,9
1648,18.0,24,5,1,2,4
1649,10.0,24,8,10,2,2
1650,9.0,24,1,10,2,4
1651,27.0,24,10,10,2,3
1652,9.0,24,10,1,0,0
1653,15.0,10,1,2,2,3
1654,15.0,24,6,10,2,7
1655,25.0,24,8,10,2,4
1656,5.0,24,1,10,0,9
1657,27.0,24,8,10,2,7
1658,27.0,24,10,6,2,2
1659,18.0,24,10,2,0,2
1660,19.0,14,6,1,0,0
1661,10.0,14,10,6,2,4
1662,15.0,24,10,10,2,3
1663,18.0,14,1,1,2,6
1664,18.0,14,3,6,2,6
1665,18.0,14,3,2,2,6
1666,5.0,24,8,1,0,5
1667,18.0,24,1,13,2,7
1668,19.0,14,6,10,2,9
1669,9.0,24,9,10,2,0
1670,18.0,24,8,1,3,0
1671,18.0,14,8,1,0,2
1672,15.0,24,10,10,2,7
1673,9.0,24,10,3,2,3
1674,18.0,24,3,9,0,1
1675,15.0,14,6,10,2,7
1676,19.0,2,6,1,0,0
1677,18.0,2,10,1,0,2
1678,9.0,14,3,1,0,3
1679,19.0,2,10,1,4,9
1680,9.0,2,6,1,0,4
1681,18.0,14,1,1,0,6
1682,19.0,14,6,1,0,5
1683,18.0,10,3,9,2,3
1684,27.0,2,1,2,2,9
1685,18.0,14,8,1,0,6
1686,27.0,10,8,1,0,3
1687,9.0,0,8,1,3,0
1688,9.0,14,6,10,2,3
1689,18.0,24,3,2,0,6
1690,19.0,12,5,10,2,7
1691,19.0,14,10,10,2,7
1692,11.0,14,6,11,2,1
1693,27.0,2,6,2,2,1
1694,27.0,2,6,2,0,1
1695,27.0,2,6,1,0,6
1696,15.0,2,8,10,4,3
1697,15.0,2,5,10,4,3
1698,15.0,2,8,10,4,3
1699,15.0,2,4,10,4,3
1700,15.0,2,10,10,4,6
1701,9.0,2,6,1,0,9
1702,27.0,14,8,1,0,2
1703,18.0,24,3,10,2,3
1704,18.0,24,10,10,2,7
1705,18.0,24,5,10,2,7
1706,18.0,14,10,10,2,7
1707,19.0,24,5,1,0,9
1708,15.0,24,1,2,2,9
1709,19.0,4,10,1,0,0
1710,15.0,14,5,10,2,1
1711,20.0,24,4,10,2,0
1712,18.0,24,6,10,2,7
1713,18.0,24,8,10,2,7
1714,18.0,14,5,10,2,7
1715,18.0,14,1,1,0,9
1716,18.0,14,6,1,0,6
1717,19.0,2,4,1,0,7
1718,18.0,14,8,1,0,7
1719,27.0,14,4,6,2,3
1720,9.0,14,5,1,0,9
1721,18.0,14,6,6,2,3
1722,10.0,14,4,10,2,1
1723,9.0,14,10,6,2,7
1724,20.0,24,1,10,2,3
1725,19.0,14,6,1,0,9
1726,18.0,24,4,10,2,6
1727,27.0,14,1,1,0,9
1728,9.0,14,4,3,2,6
1729,18.0,14,8,10,2,2
1730,27.0,14,4,9,2,7
1731,15.0,24,6,10,2,7
1732,9.0,14,1,10,2,6
1733,27.0,2,5,6,2,2
1735,18.0,2,6,1,0,9
1736,15.0,2,8,10,4,6
1737,15.0,2,1,10,4,4
1738,15.0,2,5,10,4,4
1739,27.0,2,4,6,2,1
1740,18.0,2,6,2,0,9
1741,15.0,2,6,10,4,3
