,Product_ID,Source,Sales_Agent,Location,Delivery_Mode,Status
1870,15.0,Call,Sales-Agent-4,Other Locations,Mode-5,In Progress Negative
1871,15.0,Call,Sales-Agent-11,Other Locations,Mode-5,Potential
1872,15.0,Call,Sales-Agent-7,Other Locations,Mode-5,In Progress Positive
1873,9.0,Call,Sales-Agent-5,Bangalore,Mode-1,Junk Lead
1874,1.0,Live Chat-Direct,Sales-Agent-3,Bangalore,Mode-1,Junk Lead
1875,18.0,Website,Sales-Agent-5,Bangalore,Mode-1,LOST
1876,15.0,Call,Sales-Agent-2,Other Locations,Mode-5,Junk Lead
1877,15.0,Call,Sales-Agent-11,Other Locations,Mode-5,Not Responding
1878,15.0,Call,Sales-Agent-5,Chennai,Mode-5,Junk Lead
1879,18.0,Live Chat-Direct,Sales-Agent-9,Bangalore,Mode-1,Potential
1880,27.0,Call,Sales-Agent-4,Chennai,Mode-3,In Progress Negative
1881,15.0,Call,Sales-Agent-4,Other Locations,Mode-5,Junk Lead
1882,27.0,Live Chat-Direct,Sales-Agent-11,Chennai,Mode-3,Just Enquiry
1883,15.0,Website,Sales-Agent-4,Other Locations,Mode-3,Not Responding
1884,5.0,Website,Sales-Agent-7,Mumbai,Mode-3,Not Responding
1885,18.0,Website,Sales-Agent-5,Other Locations,Mode-3,Not Responding
1886,5.0,Live Chat-Direct,Sales-Agent-2,Delhi,Mode-3,Junk Lead
1887,19.0,Website,Sales-Agent-2,Mumbai,Mode-3,In Progress Negative
1889,27.0,Website,Sales-Agent-7,Chennai,Mode-3,In Progress Positive
1890,19.0,Call,Sales-Agent-5,Bangalore,Mode-1,CONVERTED
1891,27.0,Website,Sales-Agent-2,Delhi,Mode-3,Long Term
1892,19.0,Live Chat -PPC,Sales-Agent-9,Other Locations,Mode-3,Not Responding
1893,19.0,Live Chat-Direct,Sales-Agent-2,Bangalore,Mode-1,Long Term
1894,9.0,Call,Sales-Agent-9,Bangalore,Mode-1,Potential
1895,15.0,Live Chat-Quora,Sales-Agent-5,Other Locations,Mode-3,Not Responding
1896,15.0,Call,Sales-Agent-8,Other Locations,Mode-5,Open
1897,26.0,Call,Sales-Agent-4,Other Locations,Mode-3,In Progress Negative
1898,18.0,Live Chat-Direct,Sales-Agent-4,UAE,Mode-3,In Progress Positive
1899,18.0,Call,Sales-Agent-4,Other Locations,Mode-5,Junk Lead
1900,19.0,Live Chat-Direct,Sales-Agent-9,Chennai,Mode-5,In Progress Positive
1901,19.0,Live Chat-Direct,Sales-Agent-11,Other Locations,Mode-5,Just Enquiry
1902,19.0,Live Chat-Direct,Sales-Agent-11,Bangalore,Mode-1,CONVERTED
1903,18.0,Live Chat-Direct,Sales-Agent-9,UAE,Mode-3,Potential
1904,18.0,Live Chat-Direct,Sales-Agent-9,Delhi,Mode-5,Just Enquiry
1905,19.0,Website,Sales-Agent-9,Bangalore,Mode-3,CONVERTED
1906,27.0,Live Chat-Direct,Sales-Agent-5,UAE,Mode-5,Just Enquiry
1907,19.0,Customer Referral,Sales-Agent-9,Bangalore,Mode-1,CONVERTED
1908,15.0,Website,Sales-Agent-11,Other Locations,Mode-3,Not Responding
1909,19.0,Live Chat-Direct,Sales-Agent-11,Mumbai,Mode-5,Potential
1910,18.0,Call,Sales-Agent-3,Bangalore,Mode-5,Not Responding
1911,15.0,Call,Sales-Agent-5,Other Locations,Mode-5,In Progress Negative
1912,15.0,Call,Sales-Agent-9,Other Locations,Mode-5,Junk Lead
1913,15.0,Call,Sales-Agent-9,Other Locations,Mode-5,Just Enquiry
1914,18.0,Call,Sales-Agent-2,Other Locations,Mode-5,Junk Lead
1915,1.0,Call,Sales-Agent-4,Bangalore,Mode-1,Potential
1916,18.0,Call,Sales-Agent-11,Bangalore,Mode-5,Just Enquiry
1917,15.0,Call,Sales-Agent-5,Other Locations,Mode-5,Not Responding
1918,19.0,Call,Sales-Agent-5,Mumbai,Mode-3,Just Enquiry
1919,27.0,Live Chat-Direct,Sales-Agent-4,Bangalore,Mode-5,In Progress Positive
1920,1.0,Call,Sales-Agent-4,Other Locations,Mode-1,Potential
1921,15.0,Call,Sales-Agent-5,Other Locations,Mode-5,Just Enquiry
1922,15.0,Call,Sales-Agent-2,Bangalore,Mode-5,Not Responding
1923,15.0,Call,Sales-Agent-7,Other Locations,Mode-5,Junk Lead
1924,9.0,Call,Sales-Agent-4,Other Locations,Mode-5,Just Enquiry
1925,18.0,Live Chat-Direct,Sales-Agent-4,Bangalore,Mode-1,Not Responding
1926,9.0,Call,Sales-Agent-5,Bangalore,Mode-1,Long Term
1927,19.0,Live Chat-Direct,Sales-Agent-11,Other Locations,Mode-5,Potential
1928,18.0,Call,Sales-Agent-9,Bangalore,Mode-1,In Progress Positive
1929,18.0,Live Chat-Direct,Sales-Agent-4,Bangalore,Mode-1,Not Responding
1930,15.0,Website,Sales-Agent-11,Other Locations,Mode-5,Not Responding
1931,27.0,Live Chat-Direct,Sales-Agent-5,Bangalore,Mode-1,Potential
1932,18.0,Website,Sales-Agent-9,Chennai,Mode-3,In Progress Positive
1933,5.0,Live Chat -PPC,Sales-Agent-11,Bangalore,Mode-5,Just Enquiry
1934,9.0,Website,Sales-Agent-9,Bangalore,Mode-1,In Progress Positive
1935,18.0,Website,Sales-Agent-2,Pune,Mode-5,Long Term
1936,18.0,Live Chat-Direct,Sales-Agent-12,Other Locations,Mode-5,Junk Lead
1937,18.0,Live Chat-Direct,Sales-Agent-9,Chennai,Mode-1,Not Responding
1938,18.0,Live Chat-Direct,Sales-Agent-3,Chennai,Mode-1,Junk Lead
1939,18.0,Website,Sales-Agent-4,Bangalore,Mode-3,Potential
1940,15.0,Website,Sales-Agent-11,Other Locations,Mode-3,Not Responding
1941,19.0,Live Chat-Direct,Sales-Agent-2,Other Locations,Mode-3,Long Term
1942,19.0,Live Chat-Direct,Sales-Agent-5,Hyderabad,Mode-3,In Progress Negative
1943,9.0,Live Chat-Direct,Sales-Agent-2,Other Locations,Mode-3,LOST
1944,18.0,Website,Sales-Agent-5,Chennai,Mode-1,Not Responding
1945,19.0,Call,Sales-Agent-9,Bangalore,Mode-1,In Progress Positive
1946,18.0,Live Chat -PPC,Sales-Agent-3,Delhi,Mode-3,In Progress Negative
1947,19.0,Live Chat-Direct,Sales-Agent-3,Other Locations,Mode-3,CONVERTED
1948,9.0,Live Chat-Direct,Sales-Agent-9,Hyderabad,Mode-3,In Progress Positive
1949,9.0,Live Chat-Direct,Sales-Agent-3,Chennai,Mode-3,LOST
1950,15.0,Website,Sales-Agent-9,Other Locations,Mode-3,Junk Lead
1951,18.0,Call,Sales-Agent-9,Bangalore,Mode-1,In Progress Positive
1952,19.0,Live Chat-Direct,Sales-Agent-9,Bangalore,Mode-1,CONVERTED
1953,18.0,Live Chat-Direct,Sales-Agent-3,Other Locations,Mode-3,In Progress Negative
1954,27.0,Website,Sales-Agent-9,Delhi,Mode-3,Not Responding
1955,15.0,Call,Sales-Agent-9,Other Locations,Mode-5,Not Responding
1956,15.0,Call,Sales-Agent-3,Other Locations,Mode-5,Not Responding
1957,15.0,Call,Sales-Agent-9,Other Locations,Mode-5,Junk Lead
1958,18.0,Call,Sales-Agent-9,Bangalore,Mode-1,In Progress Positive
1959,15.0,Call,Sales-Agent-3,Other Locations,Mode-5,Junk Lead
1960,26.0,Live Chat-Direct,Sales-Agent-9,Chennai,Mode-3,In Progress Positive
1961,18.0,Live Chat-Direct,Sales-Agent-9,Chennai,Mode-1,In Progress Positive
1962,15.0,Call,Sales-Agent-3,Other Locations,Mode-5,Junk Lead
1963,19.0,Call,Sales-Agent-9,Bangalore,Mode-5,In Progress Positive
1964,5.0,Call,Sales-Agent-3,Other Locations,Mode-5,Just Enquiry
1965,19.0,Call,Sales-Agent-9,Delhi,Mode-5,Long Term
1966,15.0,Call,Sales-Agent-3,Other Locations,Mode-5,Junk Lead
1967,9.0,Call,Sales-Agent-9,Trivandrum,Mode-5,Long Term
1968,15.0,Live Chat-Direct,Sales-Agent-3,Other Locations,Mode-3,Junk Lead
1969,18.0,Live Chat-Direct,Sales-Agent-3,Other Locations,Mode-3,Just Enquiry
1970,20.0,Website,Sales-Agent-3,Other Locations,Mode-3,In Progress Negative
1971,15.0,Website,Sales-Agent-3,Other Locations,Mode-3,Junk Lead
1972,19.0,Website,Sales-Agent-9,Other Locations,Mode-3,Not Responding
1973,18.0,Live Chat-Direct,Sales-Agent-3,Bangalore,Mode-1,Junk Lead
1974,19.0,Live Chat-Direct,Sales-Agent-9,Bangalore,Mode-3,CONVERTED
1975,9.0,Call,Sales-Agent-7,Bangalore,Mode-4,LOST
1976,18.0,Call,Sales-Agent-7,Chennai,Mode-1,Potential
1977,27.0,Call,Sales-Agent-3,Bangalore,Mode-1,Potential
1978,20.0,Existing Client,Sales-Agent-3,Bangalore,Mode-4,CONVERTED
1979,18.0,Live Chat-Direct,Sales-Agent-3,Mumbai,Mode-3,Junk Lead
1980,18.0,Live Chat-Direct,Sales-Agent-11,Other Locations,Mode-3,Not Responding
1981,19.0,Live Chat-Blog,Sales-Agent-9,Other Locations,Mode-3,Not Responding
1982,27.0,Live Chat -PPC,Sales-Agent-4,Hyderabad,Mode-3,Not Responding
1983,18.0,Website,Sales-Agent-11,Bangalore,Mode-1,Potential
1984,15.0,Website,Sales-Agent-11,Other Locations,Mode-3,Just Enquiry
1985,18.0,Website,Sales-Agent-5,Other Locations,Mode-3,Just Enquiry
1986,19.0,Website,Sales-Agent-7,Kolkata,Mode-3,Not Responding
1987,5.0,Live Chat -PPC,Sales-Agent-7,Bangalore,Mode-3,In Progress Positive
1988,15.0,Website,Sales-Agent-9,Other Locations,Mode-3,Junk Lead
1989,10.0,Customer Referral,Sales-Agent-3,Bangalore,Mode-1,CONVERTED
1990,18.0,Call,Sales-Agent-3,Bangalore,Mode-1,CONVERTED
1991,19.0,Live Chat -PPC,Sales-Agent-3,Other Locations,Mode-3,Potential
1992,10.0,Live Chat-Direct,Sales-Agent-7,Bangalore,Mode-1,LOST
1993,18.0,Website,Sales-Agent-11,Chennai,Mode-1,Potential
1994,5.0,Live Chat-Direct,Sales-Agent-3,Hyderabad,Mode-3,Junk Lead
1995,15.0,Call,Sales-Agent-4,Other Locations,Mode-5,Junk Lead
1996,15.0,Call,Sales-Agent-9,Other Locations,Mode-5,Long Term
1997,15.0,Call,Sales-Agent-3,Other Locations,Mode-5,Junk Lead
1998,15.0,Call,Sales-Agent-3,Other Locations,Mode-5,Junk Lead
1999,15.0,Website,Sales-Agent-3,Other Locations,Mode-3,Just Enquiry
2000,15.0,Call,Sales-Agent-9,Other Locations,Mode-5,Junk Lead
2001,19.0,Call,Sales-Agent-3,Chennai,Mode-3,Junk Lead
2002,9.0,Live Chat-Blog,Sales-Agent-4,Bangalore,Mode-1,Just Enquiry
2003,15.0,Call,Sales-Agent-5,Other Locations,Mode-5,In Progress Negative
2004,18.0,Call,Sales-Agent-7,Delhi,Mode-1,In Progress Negative
2005,9.0,Call,Sales-Agent-5,Bangalore,Mode-1,Potential
2006,9.0,Call,Sales-Agent-9,Other Locations,Mode-5,In Progress Positive
2007,15.0,Call,Sales-Agent-8,Other Locations,Mode-5,Open
2008,15.0,Call,Sales-Agent-11,Other Locations,Mode-5,Not Responding
2009,19.0,Call,Sales-Agent-5,Bangalore,Mode-1,Junk Lead
2010,18.0,Live Chat -PPC,Sales-Agent-11,Bangalore,Mode-1,Potential
2011,18.0,Website,Sales-Agent-4,Other Locations,Mode-3,Just Enquiry
2012,5.0,Live Chat-Direct,Sales-Agent-3,Other Locations,Mode-5,Junk Lead
2013,20.0,Live Chat-Direct,Sales-Agent-4,AUSTRALIA,Mode-3,CONVERTED
2014,25.0,Live Chat-Direct,Sales-Agent-9,Bangalore,Mode-1,In Progress Positive
2015,9.0,Website,Sales-Agent-9,Bangalore,Mode-1,In Progress Positive
2016,27.0,Website,Sales-Agent-5,Other Locations,Mode-3,Not Responding
2017,15.0,Website,Sales-Agent-4,Other Locations,Mode-3,Junk Lead
2018,19.0,Call,Sales-Agent-9,Bangalore,Mode-1,CONVERTED
2019,18.0,Website,Sales-Agent-4,Bangalore,Mode-1,CONVERTED
2020,19.0,Live Chat-Blog,Sales-Agent-11,Delhi,Mode-3,Potential
2021,15.0,Website,Sales-Agent-5,Other Locations,Mode-3,Not Responding
2022,15.0,Website,Sales-Agent-7,Other Locations,Mode-3,Not Responding
2023,9.0,Live Chat-Direct,Sales-Agent-7,Hyderabad,Mode-3,Junk Lead
2024,15.0,Website,Sales-Agent-11,Bangalore,Mode-1,Not Responding
2025,18.0,Live Chat-Direct,Sales-Agent-9,Mumbai,Mode-3,Just Enquiry
2026,15.0,Website,Sales-Agent-9,Other Locations,Mode-3,In Progress Positive
2027,18.0,Live Chat -PPC,Sales-Agent-4,Kolkata,Mode-3,In Progress Positive
2028,19.0,Live Chat-Direct,Sales-Agent-5,Bangalore,Mode-1,Potential
2029,15.0,Website,Sales-Agent-4,Other Locations,Mode-3,Junk Lead
2030,18.0,Website,Sales-Agent-3,Delhi,Mode-3,Not Responding
2031,15.0,Website,Sales-Agent-3,Other Locations,Mode-3,Junk Lead
2032,5.0,Website,Sales-Agent-9,Hyderabad,Mode-3,Long Term
2033,19.0,Website,Sales-Agent-5,Other Locations,Mode-3,Long Term
2034,15.0,Website,Sales-Agent-7,Other Locations,Mode-3,Just Enquiry
2035,1.0,Live Chat-Blog,Sales-Agent-11,Bangalore,Mode-1,Just Enquiry
2036,5.0,Live Chat-Direct,Sales-Agent-5,Delhi,Mode-1,Potential
2037,9.0,Call,Sales-Agent-4,Chennai,Mode-3,Potential
2038,27.0,Website,Sales-Agent-7,Chennai,Mode-3,Just Enquiry
2039,18.0,Call,Sales-Agent-9,Bangalore,Mode-1,Junk Lead
2040,9.0,Live Chat-Direct,Sales-Agent-5,Other Locations,Mode-3,Junk Lead
2041,2.0,Live Chat-Direct,Sales-Agent-11,Delhi,Mode-3,Not Responding
2042,19.0,Live Chat-Blog,Sales-Agent-11,Delhi,Mode-3,CONVERTED
2043,18.0,Live Chat-Direct,Sales-Agent-8,Hyderabad,Mode-3,converted
2044,9.0,Call,Sales-Agent-5,Bangalore,Mode-1,Junk Lead
2045,25.0,Call,Sales-Agent-7,Other Locations,Mode-5,Not Responding
2046,5.0,Website,Sales-Agent-7,Mumbai,Mode-1,CONVERTED
2047,19.0,Customer Referral,Sales-Agent-3,Bangalore,Mode-1,CONVERTED
2048,18.0,Call,Sales-Agent-4,Bangalore,Mode-5,Just Enquiry
2049,19.0,Call,Sales-Agent-12,Bangalore,Mode-1,LOST
2050,27.0,Live Chat-Direct,Sales-Agent-4,Bangalore,Mode-1,In Progress Positive
2051,15.0,Call,Sales-Agent-11,Other Locations,Mode-5,Potential
2052,18.0,Call,Sales-Agent-7,Bangalore,Mode-1,Junk Lead
2053,15.0,Call,Sales-Agent-11,Other Locations,Mode-5,Just Enquiry
2054,15.0,Call,Sales-Agent-5,Other Locations,Mode-5,Junk Lead
2055,19.0,Live Chat-Direct,Sales-Agent-9,Bangalore,Mode-1,In Progress Positive
2056,27.0,Live Chat-Direct,Sales-Agent-5,Hyderabad,Mode-5,Not Responding
2057,27.0,Website,Sales-Agent-3,Other Locations,Mode-5,CONVERTED
2058,9.0,Live Chat-Direct,Sales-Agent-2,Bangalore,Mode-1,CONVERTED
2059,18.0,Live Chat -PPC,Sales-Agent-11,Chennai,Mode-1,Potential
2060,15.0,Website,Sales-Agent-3,Other Locations,Mode-5,Junk Lead
2061,18.0,Live Chat-Direct,Sales-Agent-7,USA,Mode-5,Not Responding
2062,15.0,Website,Sales-Agent-4,Chennai,Mode-5,Not Responding
2063,15.0,Website,Sales-Agent-7,Other Locations,Mode-5,Not Responding
2064,19.0,Website,Sales-Agent-2,Delhi,Mode-5,Long Term
2065,18.0,Live Chat-Direct,Sales-Agent-3,Pune,Mode-5,In Progress Negative
2066,18.0,Live Chat -PPC,Sales-Agent-9,Mumbai,Mode-1,In Progress Positive
2067,10.0,Live Chat-Direct,Sales-Agent-9,Bangalore,Mode-1,Long Term
2068,27.0,Call,Sales-Agent-3,Bangalore,Mode-5,Just Enquiry
2069,9.0,Website,Sales-Agent-5,Bangalore,Mode-5,LOST
2070,18.0,Live Chat -PPC,Sales-Agent-9,Chennai,Mode-1,Not Responding
2071,27.0,Live Chat-Direct,Sales-Agent-4,Chennai,Mode-3,LOST
2072,19.0,Website,Sales-Agent-9,Bangalore,Mode-1,Long Term
2073,18.0,Call,Sales-Agent-2,Kolkata,Mode-3,Long Term
2074,18.0,Website,Sales-Agent-3,Pune,Mode-3,Just Enquiry
2075,5.0,Live Chat-Direct,Sales-Agent-11,Bangalore,Mode-1,Not Responding
2076,18.0,Live Chat -PPC,Sales-Agent-4,Chennai,Mode-1,Potential
2077,18.0,Call,Sales-Agent-2,Chennai,Mode-1,Long Term
2078,2.0,Live Chat-Direct,Sales-Agent-3,Chennai,Mode-1,Junk Lead
2079,15.0,Website,Sales-Agent-9,Chennai,Mode-5,Junk Lead
2080,19.0,Call,Sales-Agent-4,Mumbai,Mode-3,Just Enquiry
2081,9.0,Call,Sales-Agent-3,Bangalore,Mode-1,Junk Lead
2082,1.0,Live Chat-Direct,Sales-Agent-11,Other Locations,Mode-5,Just Enquiry
2083,9.0,Live Chat-Direct,Sales-Agent-5,Bangalore,Mode-1,Potential
2084,10.0,Existing Customer,Sales-Agent-3,Other Locations,Mode-2,CONVERTED
2085,18.0,Website,Sales-Agent-7,Bangalore,Mode-1,Not Responding
2086,9.0,Customer Referral,Sales-Agent-3,Bangalore,Mode-1,CONVERTED
2087,15.0,Call,Sales-Agent-5,Other Locations,Mode-5,Not Responding
2088,5.0,Live Chat-Direct,Sales-Agent-7,Chennai,Mode-5,Not Responding
2089,9.0,Call,Sales-Agent-4,Bangalore,Mode-5,In Progress Positive
2090,10.0,Call,Sales-Agent-4,Bangalore,Mode-5,Potential
2091,15.0,Call,Sales-Agent-12,Other Locations,Mode-5,In Progress Negative
2092,19.0,Call,Sales-Agent-9,Delhi,Mode-1,Not Responding
2093,5.0,Live Chat-Direct,Sales-Agent-7,Bangalore,Mode-1,Not Responding
2094,15.0,Call,Sales-Agent-4,Other Locations,Mode-5,Junk Lead
2095,15.0,Call,Sales-Agent-7,Other Locations,Mode-5,Just Enquiry
2096,19.0,Live Chat-Direct,Sales-Agent-7,Bangalore,Mode-1,Potential
2097,10.0,Call,Sales-Agent-5,Bangalore,Mode-1,Just Enquiry
2098,20.0,Live Chat-Direct,Sales-Agent-11,Other Locations,Mode-5,Long Term
2099,19.0,Customer Referral,Sales-Agent-9,Bangalore,Mode-1,CONVERTED
2100,18.0,Call,Sales-Agent-9,Bangalore,Mode-1,In Progress Positive
2101,9.0,Live Chat-Direct,Sales-Agent-3,Bangalore,Mode-1,In Progress Positive
2102,18.0,Website,Sales-Agent-5,Delhi,Mode-5,Potential
2103,18.0,Call,Sales-Agent-9,Chennai,Mode-5,In Progress Positive
2104,18.0,Live Chat-Direct,Sales-Agent-12,Delhi,Mode-1,In Progress Negative
2105,27.0,Live Chat-Direct,Sales-Agent-5,Pune,Mode-5,Not Responding
2106,5.0,Website,Sales-Agent-9,Bangalore,Mode-1,In Progress Positive
2107,15.0,Website,Sales-Agent-4,Other Locations,Mode-5,Not Responding
2108,18.0,Website,Sales-Agent-7,Bangalore,Mode-1,In Progress Positive
2109,19.0,Live Chat-Direct,Sales-Agent-5,Hyderabad,Mode-3,In Progress Negative
2110,9.0,Website,Sales-Agent-5,Chennai,Mode-3,Potential
2111,18.0,Live Chat-Direct,Sales-Agent-2,USA,Mode-5,Junk Lead
2112,27.0,Live Chat -PPC,Sales-Agent-9,Bangalore,Mode-1,Not Responding
2113,15.0,Live Chat-Direct,Sales-Agent-5,Bangalore,Mode-5,Junk Lead
2114,1.0,Live Chat-Direct,Sales-Agent-7,Bangalore,Mode-1,Not Responding
2115,9.0,Live Chat-Google Organic,Sales-Agent-7,Bangalore,Mode-1,CONVERTED
2116,18.0,Call,Sales-Agent-5,Delhi,Mode-3,Long Term
2117,18.0,Live Chat-Google Organic,Sales-Agent-5,Mumbai,Mode-3,Not Responding
2118,18.0,Live Chat-Google Organic,Sales-Agent-2,Bangalore,Mode-3,Long Term
2119,27.0,Live Chat-Google Organic,Sales-Agent-5,Bangalore,Mode-3,Junk Lead
2120,20.0,Website,Sales-Agent-9,Chennai,Mode-1,Not Responding
2121,19.0,Call,Sales-Agent-3,Other Locations,Mode-3,CONVERTED
2122,15.0,Live Chat-Google Organic,Sales-Agent-8,Bangalore,Mode-1,Not Responding
2123,5.0,Call,Sales-Agent-7,Bangalore,Mode-1,In Progress Positive
2124,27.0,Website,Sales-Agent-5,Hyderabad,Mode-1,Junk Lead
2125,27.0,Website,Sales-Agent-5,Hyderabad,Mode-3,Just Enquiry
2126,18.0,Live Chat-Google Organic,Sales-Agent-5,Other Locations,Mode-3,In Progress Negative
2127,18.0,Website,Sales-Agent-5,Pune,Mode-3,Long Term
2128,27.0,Website,Sales-Agent-7,Hyderabad,Mode-1,Not Responding
2129,19.0,Website,Sales-Agent-7,Pune,Mode-3,Junk Lead
2130,19.0,Live Chat-Google Organic,Sales-Agent-7,Mumbai,Mode-3,In Progress Positive
2131,19.0,Live Chat-Google Organic,Sales-Agent-7,Delhi,Mode-3,Not Responding
2132,27.0,Live Chat-Adwords Remarketing,Sales-Agent-2,Bangalore,Mode-1,Long Term
2133,20.0,Live Chat-Google Organic,Sales-Agent-4,Singapore,Mode-3,Long Term
2134,15.0,Website,Sales-Agent-5,Other Locations,Mode-3,Junk Lead
2135,18.0,Website,Sales-Agent-7,Bangalore,Mode-1,Potential
2136,18.0,Live Chat-Google Organic,Sales-Agent-7,Bangalore,Mode-3,Long Term
2137,5.0,Live Chat-Google Organic,Sales-Agent-7,Bangalore,Mode-1,Junk Lead
2138,18.0,Live Chat-Google Organic,Sales-Agent-7,Chennai,Mode-3,Just Enquiry
2139,19.0,Live Chat-Google Organic,Sales-Agent-7,Bangalore,Mode-1,Long Term
2140,9.0,Live Chat-Google Organic,Sales-Agent-7,UAE,Mode-3,CONVERTED
2141,19.0,Live Chat-Google Organic,Sales-Agent-7,Other Locations,Mode-3,Just Enquiry
2142,27.0,Live Chat-Google Organic,Sales-Agent-7,Hyderabad,Mode-3,In Progress Negative
2143,19.0,Live Chat-Google Organic,Sales-Agent-7,Mumbai,Mode-3,In Progress Negative
2144,18.0,Website,Sales-Agent-7,Bangalore,Mode-1,Long Term
2145,5.0,Website,Sales-Agent-7,Hyderabad,Mode-1,Not Responding
2146,18.0,Website,Sales-Agent-7,Bangalore,Mode-1,Just Enquiry
2147,19.0,Website,Sales-Agent-7,Delhi,Mode-3,CONVERTED
2148,27.0,Website,Sales-Agent-7,Bangalore,Mode-1,Junk Lead
2149,18.0,Live Chat-Google Organic,Sales-Agent-2,Chennai,Mode-3,Junk Lead
2150,18.0,Live Chat -PPC,Sales-Agent-7,Bangalore,Mode-1,Long Term
2151,15.0,Live Chat-Blog,Sales-Agent-5,Other Locations,Mode-1,Junk Lead
2152,18.0,Live Chat -PPC,Sales-Agent-4,Other Locations,Mode-3,In Progress Positive
2153,19.0,Live Chat-Direct,Sales-Agent-2,Other Locations,Mode-3,Junk Lead
2154,18.0,Live Chat-Direct,Sales-Agent-5,Other Locations,Mode-3,Long Term
2155,10.0,Live Chat-Direct,Sales-Agent-11,Other Locations,Mode-3,Just Enquiry
2156,9.0,Live Chat-Direct,Sales-Agent-4,Bangalore,Mode-1,Long Term
2157,5.0,Live Chat-Direct,Sales-Agent-9,Bangalore,Mode-1,In Progress Positive
2158,9.0,Live Chat-Google Organic,Sales-Agent-8,Other Locations,Mode-3,In Progress Positive
2159,19.0,Live Chat-Direct,Sales-Agent-11,Pune,Mode-3,Not Responding
2160,18.0,Call,Sales-Agent-2,Bangalore,Mode-1,Long Term
2161,9.0,Live Chat-Direct,Sales-Agent-9,Delhi,Mode-3,In Progress Positive
2162,9.0,Call,Sales-Agent-9,Bangalore,Mode-1,CONVERTED
2163,18.0,Live Chat-Direct,Sales-Agent-9,Bangalore,Mode-1,In Progress Positive
2164,19.0,Customer Referral,Sales-Agent-9,Bangalore,Mode-1,Potential
2165,15.0,Call,Sales-Agent-4,Bangalore,Mode-5,Long Term
2166,9.0,Call,Sales-Agent-4,Bangalore,Mode-1,In Progress Positive
2167,18.0,Call,Sales-Agent-7,Bangalore,Mode-1,In Progress Positive
2168,15.0,Call,Sales-Agent-9,Other Locations,Mode-5,Junk Lead
2169,15.0,Call,Sales-Agent-5,Other Locations,Mode-5,Junk Lead
2170,15.0,Call,Sales-Agent-2,Other Locations,Mode-5,Junk Lead
2171,15.0,Call,Sales-Agent-7,Other Locations,Mode-5,Junk Lead
2172,18.0,Call,Sales-Agent-12,Chennai,Mode-5,Junk Lead
2173,5.0,Live Chat-Direct,Sales-Agent-7,Mumbai,Mode-3,In Progress Positive
2174,25.0,Live Chat-Direct,Sales-Agent-5,Other Locations,Mode-3,Not Responding
2175,18.0,Website,Sales-Agent-2,Other Locations,Mode-3,Junk Lead
2176,15.0,Website,Sales-Agent-4,Other Locations,Mode-3,Not Responding
2177,19.0,Website,Sales-Agent-5,Mumbai,Mode-3,Potential
2178,10.0,Website,Sales-Agent-2,Hyderabad,Mode-3,In Progress Negative
2179,2.0,Live Chat-Direct,Sales-Agent-4,Chennai,Mode-1,Not Responding
2180,9.0,Live Chat-Direct,Sales-Agent-7,Other Locations,Mode-3,Long Term
2181,18.0,Live Chat-Direct,Sales-Agent-4,Bangalore,Mode-1,Potential
2182,18.0,Call,Sales-Agent-7,Bangalore,Mode-1,In Progress Positive
2183,18.0,Website,Sales-Agent-9,Bangalore,Mode-1,Not Responding
2184,5.0,Live Chat -PPC,Sales-Agent-5,Bangalore,Mode-1,Not Responding
2185,5.0,Live Chat -PPC,Sales-Agent-11,Bangalore,Mode-1,Just Enquiry
2186,18.0,Live Chat -PPC,Sales-Agent-11,Bangalore,Mode-1,Just Enquiry
2187,19.0,Customer Referral,Sales-Agent-9,Bangalore,Mode-1,CONVERTED
2188,27.0,Live Chat -PPC,Sales-Agent-4,Bangalore,Mode-1,Just Enquiry
2189,18.0,Website,Sales-Agent-2,Mumbai,Mode-3,Long Term
2190,18.0,Live Chat-Direct,Sales-Agent-11,Chennai,Mode-1,Just Enquiry
2191,19.0,Existing Client,Sales-Agent-3,Chennai,Mode-5,Junk Lead
2192,19.0,Call,Sales-Agent-9,Bangalore,Mode-1,Potential
2193,18.0,Live Chat-Direct,Sales-Agent-9,Mumbai,Mode-3,In Progress Positive
2194,27.0,Live Chat -PPC,Sales-Agent-11,Mumbai,Mode-3,Just Enquiry
2195,5.0,Website,Sales-Agent-7,Other Locations,Mode-3,Junk Lead
2196,18.0,Live Chat-Blog,Sales-Agent-2,Mumbai,Mode-3,In Progress Negative
2197,19.0,Live Chat-Direct,Sales-Agent-4,Bangalore,Mode-1,In Progress Positive
2198,18.0,Live Chat -PPC,Sales-Agent-11,Kolkata,Mode-3,LOST
2199,15.0,Live Chat-Blog,Sales-Agent-5,Chennai,Mode-3,Not Responding
2200,18.0,Live Chat-Direct,Sales-Agent-3,Bangalore,Mode-1,Just Enquiry
2201,9.0,Call,Sales-Agent-9,Chennai,Mode-5,In Progress Positive
2202,9.0,Call,Sales-Agent-11,Chennai,Mode-5,Potential
2203,9.0,Call,Sales-Agent-5,Bangalore,Mode-1,LOST
2204,1.0,Live Chat-Blog,Sales-Agent-3,Other Locations,Mode-3,Long Term
2205,15.0,Call,Sales-Agent-7,Other Locations,Mode-5,Just Enquiry
2206,18.0,Call,Sales-Agent-9,Bangalore,Mode-1,In Progress Positive
